Order_ID,Order_Date,Buyer_ID,Fabric_Type,Category,Quantity_Kg,Unit_Price_USD,Total_Value_USD,Order_Status,Production_Days,Shipping_Days,Actual_Lead_Days,Payment_Terms_Days,Season,Year,Month,Quarter
ORD_01412,2024-06-24,BUYER_025,Polyester_Plain,Woven,5000,3.29,16464.81,Completed,32,34,69,30,Summer,2024,6,Q2
ORD_01413,2024-06-25,BUYER_017,Polyester_Plain,Woven,5000,3.4,16994.55,Completed,32,33,68,45,Autumn,2024,6,Q2
ORD_01414,2024-06-25,BUYER_007,Polyester_Plain,Woven,5000,3.4,17012.56,Completed,32,48,85,60,Spring,2024,6,Q2
ORD_01415,2024-06-25,BUYER_030,Polyester_Satin,Woven,1352,5.79,7834.24,Completed,41,19,60,60,Summer,2024,6,Q2
ORD_01416,2024-06-25,BUYER_010,Polyester_Twill,Woven,12105,4.7,56889.4,Completed,28,34,58,60,Winter,2024,6,Q2
ORD_01417,2024-06-25,BUYER_037,Polyester_Twill,Woven,5000,4.61,23071.02,Completed,28,25,61,45,Spring,2024,6,Q2
ORD_01418,2024-06-26,BUYER_008,Polyester_Twill,Woven,5000,4.81,24062.36,Completed,28,29,63,45,Spring,2024,6,Q2
ORD_01419,2024-06-26,BUYER_015,Cotton_Twill,Woven,1523,7.18,10935.57,Shipped,28,31,67,45,Spring,2024,6,Q2
ORD_01420,2024-06-26,BUYER_003,Polyester_Plain,Woven,5000,3.3,16523.12,Completed,32,27,62,90,Winter,2024,6,Q2
ORD_01421,2024-06-26,BUYER_026,Fleece,Knit,2000,6.84,13679.76,Completed,39,39,81,45,Winter,2024,6,Q2
ORD_01422,2024-06-27,BUYER_013,Cotton_Polyester_Blend,Woven,3945,7.06,27866.51,Shipped,25,38,62,30,Autumn,2024,6,Q2
ORD_01423,2024-06-27,BUYER_030,Cotton_Denim,Woven,5398,7.31,39452.78,Shipped,43,18,67,60,Summer,2024,6,Q2
ORD_01424,2024-06-27,BUYER_020,Cotton_Polyester_Blend,Woven,1918,7.13,13667.63,Completed,25,33,59,60,Summer,2024,6,Q2
ORD_01425,2024-06-28,BUYER_032,Polyester_Twill,Woven,7849,4.29,33680.38,Shipped,28,31,66,45,Autumn,2024,6,Q2
ORD_01426,2024-06-28,BUYER_035,Cotton_Twill,Woven,1702,6.24,10622.86,Completed,28,27,59,60,Spring,2024,6,Q2
ORD_01427,2024-06-28,BUYER_009,Fleece,Knit,5876,7.01,41213.97,Completed,39,34,80,45,Autumn,2024,6,Q2
ORD_01428,2024-06-28,BUYER_022,Polyester_Plain,Woven,5000,3.11,15555.5,Shipped,32,34,68,45,Spring,2024,6,Q2
ORD_01429,2024-06-28,BUYER_007,Fleece,Knit,2000,6.9,13805.04,Completed,39,44,78,60,Winter,2024,6,Q2
ORD_01430,2024-06-29,BUYER_006,Cotton_Plain,Woven,5267,7.12,37483.62,Completed,20,26,46,45,Winter,2024,6,Q2
ORD_01431,2024-06-29,BUYER_020,Cotton_Polyester_Blend,Woven,3769,6.43,24229.42,Completed,25,39,59,60,Autumn,2024,6,Q2
ORD_01432,2024-06-30,BUYER_044,Polyester_Satin,Woven,2316,5.02,11622.28,Completed,41,16,53,30,Summer,2024,6,Q2
ORD_01433,2024-07-01,BUYER_040,Polyester_Plain,Woven,5000,3.37,16854.07,Shipped,32,31,64,90,Spring,2024,7,Q3
ORD_01434,2024-07-02,BUYER_008,Cotton_Twill,Woven,1846,7.12,13149.49,In_Production,28,31,61,45,Autumn,2024,7,Q3
ORD_01435,2024-07-02,BUYER_004,Polyester_Twill,Woven,5000,4.57,22850.44,Shipped,28,38,70,30,Autumn,2024,7,Q3
ORD_01436,2024-07-02,BUYER_026,Fleece,Knit,2195,6.64,14583.35,Completed,39,35,79,45,Autumn,2024,7,Q3
ORD_01437,2024-07-03,BUYER_037,Silk_Blend,Woven,3602,15.96,57495.98,Completed,30,27,58,45,Spring,2024,7,Q3
ORD_01438,2024-07-03,BUYER_031,Terry_Cloth,Knit,1625,4.22,6864.95,Completed,16,36,53,30,Summer,2024,7,Q3
ORD_01439,2024-07-03,BUYER_006,Linen,Woven,2000,11.1,22192.81,On_Hold,39,29,72,45,Spring,2024,7,Q3
ORD_01440,2024-07-03,BUYER_013,Fleece,Knit,5533,7.28,40295.58,Completed,39,38,85,30,Winter,2024,7,Q3
ORD_01441,2024-07-04,BUYER_029,Cotton_Twill,Woven,2886,7.08,20434.07,Completed,28,26,58,45,Winter,2024,7,Q3
ORD_01442,2024-07-04,BUYER_028,Fleece,Knit,2160,6.6,14257.02,Shipped,39,28,68,45,Summer,2024,7,Q3
ORD_01443,2024-07-04,BUYER_028,Cotton_Twill,Woven,5478,6.84,37479.57,Completed,28,19,54,45,Winter,2024,7,Q3
ORD_01444,2024-07-05,BUYER_002,Polyester_Satin,Woven,5815,5.26,30605.04,Completed,41,30,66,60,Spring,2024,7,Q3
ORD_01445,2024-07-06,BUYER_034,Fleece,Knit,2000,7.92,15849.83,Completed,39,37,81,30,Winter,2024,7,Q3
ORD_01446,2024-07-06,BUYER_037,Polyester_Twill,Woven,5000,4.02,20121.49,Completed,28,21,52,45,Winter,2024,7,Q3
ORD_01447,2024-07-06,BUYER_021,Fleece,Knit,3618,7.53,27241.88,Completed,39,28,63,90,Winter,2024,7,Q3
ORD_01448,2024-07-06,BUYER_040,Cotton_Twill,Woven,2258,6.86,15488.83,Shipped,28,32,63,90,Winter,2024,7,Q3
ORD_01449,2024-07-07,BUYER_038,Cotton_Twill,Woven,2982,6.24,18619.8,Completed,28,26,60,30,Summer,2024,7,Q3
ORD_01450,2024-07-08,BUYER_037,Cotton_Twill,Woven,5431,6.88,37382.34,Completed,28,22,56,45,Autumn,2024,7,Q3
ORD_01451,2024-07-09,BUYER_011,Polyester_Twill,Woven,5000,4.65,23231.35,Completed,28,37,65,45,Summer,2024,7,Q3
ORD_01452,2024-07-09,BUYER_029,Silk_Blend,Woven,4301,18.24,78453.22,On_Hold,30,38,70,45,Spring,2024,7,Q3
ORD_01453,2024-07-09,BUYER_017,Linen,Woven,2425,11.12,26954.59,In_Production,39,43,85,45,Summer,2024,7,Q3
ORD_01454,2024-07-09,BUYER_044,Linen,Woven,3344,11.23,37542.53,Completed,39,29,76,30,Summer,2024,7,Q3
ORD_01455,2024-07-10,BUYER_039,Cotton_Polyester_Blend,Woven,3602,6.5,23424.14,Completed,25,28,59,60,Winter,2024,7,Q3
ORD_01456,2024-07-10,BUYER_001,Silk_Blend,Woven,9463,15.93,150704.75,Completed,30,35,62,45,Spring,2024,7,Q3
ORD_01457,2024-07-12,BUYER_037,Cotton_Denim,Woven,5927,7.8,46212.03,Shipped,43,24,64,45,Spring,2024,7,Q3
ORD_01458,2024-07-12,BUYER_039,Cotton_Plain,Woven,2363,7.05,16653.79,Shipped,20,26,46,60,Winter,2024,7,Q3
ORD_01459,2024-07-12,BUYER_014,Linen,Woven,2896,11.87,34383.78,Completed,39,21,69,30,Winter,2024,7,Q3
ORD_01460,2024-07-13,BUYER_028,Silk_Blend,Woven,2958,18.06,53408.14,Shipped,30,26,63,45,Autumn,2024,7,Q3
ORD_01461,2024-07-13,BUYER_033,Cotton_Denim,Woven,2000,8.15,16309.94,Completed,43,31,82,30,Autumn,2024,7,Q3
ORD_01462,2024-07-15,BUYER_032,Polyester_Satin,Woven,10471,4.96,51962.85,Completed,41,29,74,45,Autumn,2024,7,Q3
ORD_01463,2024-07-16,BUYER_033,Polyester_Twill,Woven,5000,4.74,23677.24,Completed,28,25,58,30,Winter,2024,7,Q3
ORD_01464,2024-07-16,BUYER_016,Cotton_Twill,Woven,1302,6.3,8201.89,Completed,28,19,53,30,Autumn,2024,7,Q3
ORD_01465,2024-07-16,BUYER_005,Terry_Cloth,Knit,3443,4.59,15788.13,Completed,16,20,35,45,Winter,2024,7,Q3
ORD_01466,2024-07-17,BUYER_030,Cotton_Twill,Woven,3451,7.22,24919.39,Completed,28,26,53,60,Summer,2024,7,Q3
ORD_01467,2024-07-18,BUYER_010,Polyester_Plain,Woven,10721,3.59,38477.43,Completed,32,38,66,60,Autumn,2024,7,Q3
ORD_01468,2024-07-18,BUYER_027,Linen,Woven,5115,10.71,54787.46,Completed,39,31,76,45,Winter,2024,7,Q3
ORD_01469,2024-07-19,BUYER_018,Polyester_Twill,Woven,5000,4.26,21306.18,Shipped,28,25,54,30,Spring,2024,7,Q3
ORD_01470,2024-07-19,BUYER_011,Silk_Blend,Woven,1362,15.96,21735.99,Completed,30,45,79,45,Summer,2024,7,Q3
ORD_01471,2024-07-19,BUYER_017,Cotton_Plain,Woven,1870,6.97,13025.22,Completed,20,42,57,45,Summer,2024,7,Q3
ORD_01472,2024-07-19,BUYER_029,Terry_Cloth,Knit,3011,4.45,13395.56,Shipped,16,28,49,45,Summer,2024,7,Q3
ORD_01473,2024-07-20,BUYER_024,Linen,Woven,4285,10.25,43923.26,Completed,39,29,64,45,Spring,2024,7,Q3
ORD_01474,2024-07-20,BUYER_008,Linen,Woven,3379,10.26,34668.4,Completed,39,31,71,45,Autumn,2024,7,Q3
ORD_01475,2024-07-20,BUYER_017,Cotton_Plain,Woven,4755,6.49,30841.2,Completed,20,36,63,45,Winter,2024,7,Q3
ORD_01476,2024-07-22,BUYER_010,Cotton_Plain,Woven,10500,5.99,62939.56,Shipped,20,26,54,60,Autumn,2024,7,Q3
ORD_01477,2024-07-22,BUYER_027,Linen,Woven,2000,10.67,21343.2,Completed,39,25,69,45,Autumn,2024,7,Q3
ORD_01478,2024-07-23,BUYER_016,Polyester_Plain,Woven,5000,3.64,18220.56,Completed,32,26,60,30,Autumn,2024,7,Q3
ORD_01479,2024-07-23,BUYER_039,Cotton_Denim,Woven,6022,7.91,47622.15,Completed,43,26,71,60,Summer,2024,7,Q3
ORD_01480,2024-07-23,BUYER_045,Terry_Cloth,Knit,2908,4.35,12658.93,Completed,16,31,43,90,Autumn,2024,7,Q3
ORD_01481,2024-07-23,BUYER_029,Terry_Cloth,Knit,3914,4.87,19060.92,Completed,16,31,55,45,Spring,2024,7,Q3
ORD_01482,2024-07-23,BUYER_020,Cotton_Polyester_Blend,Woven,4933,5.8,28633.4,Completed,25,39,63,60,Winter,2024,7,Q3
ORD_01483,2024-07-24,BUYER_014,Cotton_Polyester_Blend,Woven,2549,6.75,17205.69,Completed,25,19,45,30,Summer,2024,7,Q3
ORD_01484,2024-07-24,BUYER_045,Terry_Cloth,Knit,1540,4.17,6416.95,Completed,16,38,50,90,Summer,2024,7,Q3
ORD_01485,2024-07-24,BUYER_045,Silk_Blend,Woven,1000,16.08,16083.34,Completed,30,39,64,90,Autumn,2024,7,Q3
ORD_01486,2024-07-25,BUYER_013,Viscose_Rayon,Woven,4304,7.47,32165.56,Completed,17,32,47,30,Winter,2024,7,Q3
ORD_01487,2024-07-25,BUYER_014,Viscose_Rayon,Woven,1946,7.27,14145.09,Completed,17,24,49,30,Winter,2024,7,Q3
ORD_01488,2024-07-26,BUYER_027,Polyester_Twill,Woven,5000,4.64,23177.36,Completed,28,33,68,45,Summer,2024,7,Q3
ORD_01489,2024-07-26,BUYER_015,Viscose_Rayon,Woven,1195,7.55,9017.88,Completed,17,25,45,45,Autumn,2024,7,Q3
ORD_01490,2024-07-26,BUYER_027,Polyester_Satin,Woven,5328,5.53,29448.79,Completed,41,27,75,45,Summer,2024,7,Q3
ORD_01491,2024-07-26,BUYER_027,Cotton_Polyester_Blend,Woven,3557,6.08,21642.24,Completed,25,29,51,45,Autumn,2024,7,Q3
ORD_01492,2024-07-28,BUYER_002,Cotton_Polyester_Blend,Woven,5735,6.0,34438.39,Completed,25,32,65,60,Summer,2024,7,Q3
ORD_01493,2024-07-28,BUYER_015,Cotton_Polyester_Blend,Woven,2557,6.44,16456.39,Completed,25,27,55,45,Spring,2024,7,Q3
ORD_01494,2024-07-29,BUYER_002,Polyester_Satin,Woven,5404,5.63,30449.07,Completed,41,38,84,60,Winter,2024,7,Q3
ORD_01495,2024-07-29,BUYER_019,Cotton_Twill,Woven,4935,6.68,32949.39,Completed,28,33,56,45,Spring,2024,7,Q3
ORD_01496,2024-07-29,BUYER_011,Cotton_Plain,Woven,1718,6.17,10595.08,Completed,20,41,60,45,Winter,2024,7,Q3
ORD_01497,2024-07-29,BUYER_039,Silk_Blend,Woven,11939,17.46,208514.59,Completed,30,24,57,60,Autumn,2024,7,Q3
ORD_01498,2024-07-30,BUYER_023,Silk_Blend,Woven,1000,15.62,15620.45,Completed,30,39,74,30,Summer,2024,7,Q3
ORD_01499,2024-07-30,BUYER_036,Silk_Blend,Woven,3244,15.83,51346.43,Completed,30,39,78,90,Winter,2024,7,Q3
ORD_01500,2024-07-30,BUYER_039,Terry_Cloth,Knit,9282,4.29,39852.65,Completed,16,28,50,60,Spring,2024,7,Q3
ORD_01501,2024-07-30,BUYER_006,Polyester_Satin,Woven,4621,4.98,22998.0,Shipped,41,33,76,45,Summer,2024,7,Q3
ORD_01502,2024-07-31,BUYER_025,Polyester_Satin,Woven,2863,5.13,14688.76,Completed,41,31,77,30,Autumn,2024,7,Q3
ORD_01503,2024-08-02,BUYER_014,Fleece,Knit,2000,7.62,15238.14,Completed,39,19,54,30,Spring,2024,8,Q3
ORD_01504,2024-08-05,BUYER_008,Fleece,Knit,2000,7.07,14142.91,Completed,39,29,68,45,Spring,2024,8,Q3
ORD_01505,2024-08-06,BUYER_002,Linen,Woven,5263,11.32,59601.86,Cancelled,39,28,72,60,Winter,2024,8,Q3
ORD_01506,2024-08-06,BUYER_010,Cotton_Denim,Woven,8487,7.93,67294.4,Completed,43,35,75,60,Autumn,2024,8,Q3
ORD_01507,2024-08-06,BUYER_003,Fleece,Knit,2000,7.49,14984.0,Completed,39,27,75,90,Summer,2024,8,Q3
ORD_01508,2024-08-06,BUYER_011,Cotton_Polyester_Blend,Woven,2916,6.62,19299.23,Cancelled,25,37,60,45,Summer,2024,8,Q3
ORD_01509,2024-08-07,BUYER_008,Cotton_Plain,Woven,2917,6.9,20119.09,Completed,20,28,44,45,Winter,2024,8,Q3
ORD_01510,2024-08-07,BUYER_012,Polyester_Twill,Woven,5499,3.94,21642.13,Completed,28,31,65,45,Autumn,2024,8,Q3
ORD_01511,2024-08-08,BUYER_002,Polyester_Satin,Woven,1322,5.43,7172.84,Shipped,41,25,74,60,Autumn,2024,8,Q3
ORD_01512,2024-08-08,BUYER_031,Cotton_Plain,Woven,5692,6.45,36714.58,Completed,20,26,52,30,Spring,2024,8,Q3
ORD_01513,2024-08-08,BUYER_041,Polyester_Plain,Woven,5000,3.4,16991.65,Completed,32,27,58,45,Autumn,2024,8,Q3
ORD_01514,2024-08-08,BUYER_010,Polyester_Plain,Woven,5000,3.28,16417.69,Completed,32,27,59,60,Winter,2024,8,Q3
ORD_01515,2024-08-08,BUYER_022,Polyester_Plain,Woven,5000,3.27,16332.2,Completed,32,36,72,45,Winter,2024,8,Q3
ORD_01516,2024-08-09,BUYER_019,Cotton_Denim,Woven,2000,7.54,15075.1,Completed,43,38,90,45,Spring,2024,8,Q3
ORD_01517,2024-08-11,BUYER_007,Cotton_Twill,Woven,2882,7.16,20629.24,Completed,28,42,79,60,Winter,2024,8,Q3
ORD_01518,2024-08-11,BUYER_019,Terry_Cloth,Knit,1392,4.66,6487.79,Completed,16,36,53,45,Autumn,2024,8,Q3
ORD_01519,2024-08-12,BUYER_006,Cotton_Polyester_Blend,Woven,5534,6.53,36160.0,Completed,25,37,61,45,Winter,2024,8,Q3
ORD_01520,2024-08-12,BUYER_002,Cotton_Twill,Woven,2780,6.85,19046.93,Completed,28,26,56,60,Summer,2024,8,Q3
ORD_01521,2024-08-12,BUYER_030,Linen,Woven,2000,11.29,22586.38,Completed,39,22,58,60,Summer,2024,8,Q3
ORD_01522,2024-08-12,BUYER_002,Viscose_Rayon,Woven,3420,6.54,22355.58,Completed,17,30,56,60,Autumn,2024,8,Q3
ORD_01523,2024-08-12,BUYER_009,Cotton_Denim,Woven,5576,7.68,42835.59,Completed,43,25,66,45,Autumn,2024,8,Q3
ORD_01524,2024-08-13,BUYER_012,Terry_Cloth,Knit,2295,4.51,10356.13,Completed,16,25,48,45,Winter,2024,8,Q3
ORD_01525,2024-08-14,BUYER_036,Silk_Blend,Woven,4973,14.74,73325.8,Shipped,30,34,60,90,Winter,2024,8,Q3
ORD_01526,2024-08-15,BUYER_023,Silk_Blend,Woven,1591,16.82,26764.94,Completed,30,32,71,30,Autumn,2024,8,Q3
ORD_01527,2024-08-15,BUYER_037,Linen,Woven,2607,10.07,26262.25,Completed,39,24,59,45,Spring,2024,8,Q3
ORD_01528,2024-08-15,BUYER_044,Cotton_Denim,Woven,4874,7.85,38256.47,Completed,43,20,66,30,Autumn,2024,8,Q3
ORD_01529,2024-08-15,BUYER_004,Viscose_Rayon,Woven,2695,7.69,20717.29,Completed,17,26,50,30,Summer,2024,8,Q3
ORD_01530,2024-08-16,BUYER_001,Polyester_Satin,Woven,13986,5.15,72024.1,On_Hold,41,25,62,45,Summer,2024,8,Q3
ORD_01531,2024-08-16,BUYER_007,Viscose_Rayon,Woven,1374,7.04,9668.8,Completed,17,34,46,60,Spring,2024,8,Q3
ORD_01532,2024-08-16,BUYER_028,Cotton_Twill,Woven,4681,7.0,32754.36,Completed,28,17,42,45,Autumn,2024,8,Q3
ORD_01533,2024-08-19,BUYER_003,Cotton_Polyester_Blend,Woven,2958,6.03,17836.35,Completed,25,24,50,90,Autumn,2024,8,Q3
ORD_01534,2024-08-20,BUYER_018,Silk_Blend,Woven,2537,15.13,38374.03,Completed,30,18,52,30,Summer,2024,8,Q3
ORD_01535,2024-08-20,BUYER_010,Terry_Cloth,Knit,7009,4.05,28356.6,Completed,16,39,51,60,Winter,2024,8,Q3
ORD_01536,2024-08-20,BUYER_040,Polyester_Plain,Woven,5000,3.62,18076.84,Cancelled,32,36,65,90,Spring,2024,8,Q3
ORD_01537,2024-08-21,BUYER_039,Linen,Woven,13941,11.3,157495.21,Shipped,39,27,71,60,Autumn,2024,8,Q3
ORD_01538,2024-08-21,BUYER_033,Viscose_Rayon,Woven,2867,7.45,21361.58,Completed,17,34,48,30,Winter,2024,8,Q3
ORD_01539,2024-08-21,BUYER_036,Cotton_Plain,Woven,3991,7.22,28834.55,Shipped,20,37,55,90,Summer,2024,8,Q3
ORD_01540,2024-08-21,BUYER_024,Linen,Woven,4578,10.94,50075.17,Completed,39,38,80,45,Winter,2024,8,Q3
ORD_01541,2024-08-22,BUYER_045,Polyester_Twill,Woven,5000,4.26,21286.55,Shipped,28,31,56,90,Summer,2024,8,Q3
ORD_01542,2024-08-22,BUYER_032,Polyester_Twill,Woven,13394,4.29,57480.28,Shipped,28,32,65,45,Autumn,2024,8,Q3
ORD_01543,2024-08-23,BUYER_033,Cotton_Polyester_Blend,Woven,511,6.16,3149.15,Completed,25,29,58,30,Autumn,2024,8,Q3
ORD_01544,2024-08-23,BUYER_034,Polyester_Twill,Woven,5000,4.64,23193.27,Completed,28,34,60,30,Winter,2024,8,Q3
ORD_01545,2024-08-23,BUYER_005,Linen,Woven,5657,11.0,62202.85,In_Production,39,21,55,45,Spring,2024,8,Q3
ORD_01546,2024-08-23,BUYER_028,Silk_Blend,Woven,3882,17.43,67681.27,Completed,30,15,42,45,Summer,2024,8,Q3
ORD_01547,2024-08-25,BUYER_006,Cotton_Denim,Woven,2951,9.05,26703.33,Completed,43,33,77,45,Summer,2024,8,Q3
ORD_01548,2024-08-26,BUYER_031,Cotton_Twill,Woven,4374,6.14,26864.69,Completed,28,34,64,30,Autumn,2024,8,Q3
ORD_01549,2024-08-26,BUYER_030,Terry_Cloth,Knit,2585,4.5,11638.11,Shipped,16,28,42,60,Summer,2024,8,Q3
ORD_01550,2024-08-26,BUYER_018,Fleece,Knit,2000,7.46,14922.92,Completed,39,27,62,30,Summer,2024,8,Q3
ORD_01551,2024-08-26,BUYER_024,Linen,Woven,3907,10.67,41704.18,Shipped,39,37,74,45,Winter,2024,8,Q3
ORD_01552,2024-08-27,BUYER_018,Cotton_Denim,Woven,2000,8.43,16860.83,Completed,43,17,65,30,Summer,2024,8,Q3
ORD_01553,2024-08-27,BUYER_037,Cotton_Denim,Woven,2000,7.66,15321.78,Completed,43,20,58,45,Spring,2024,8,Q3
ORD_01554,2024-08-27,BUYER_038,Fleece,Knit,2000,8.0,15994.77,Completed,39,23,68,30,Autumn,2024,8,Q3
ORD_01555,2024-08-28,BUYER_029,Polyester_Satin,Woven,5913,4.81,28468.07,Completed,41,35,71,45,Spring,2024,8,Q3
ORD_01556,2024-08-28,BUYER_020,Viscose_Rayon,Woven,2448,7.04,17230.88,Shipped,17,28,41,60,Summer,2024,8,Q3
ORD_01557,2024-08-28,BUYER_044,Fleece,Knit,3686,7.13,26295.35,Completed,39,22,56,30,Spring,2024,8,Q3
ORD_01558,2024-08-28,BUYER_018,Silk_Blend,Woven,1315,16.82,22119.15,Completed,30,22,51,30,Summer,2024,8,Q3
ORD_01559,2024-08-29,BUYER_038,Polyester_Satin,Woven,1000,5.43,5429.11,Completed,41,24,74,30,Winter,2024,8,Q3
ORD_01560,2024-08-29,BUYER_040,Terry_Cloth,Knit,4411,4.54,20046.0,Completed,16,28,46,90,Spring,2024,8,Q3
ORD_01561,2024-08-30,BUYER_037,Fleece,Knit,2255,7.13,16068.03,Shipped,39,29,65,45,Winter,2024,8,Q3
ORD_01562,2024-08-31,BUYER_002,Terry_Cloth,Knit,2033,4.76,9667.87,Completed,16,36,58,60,Spring,2024,8,Q3
ORD_01563,2024-09-02,BUYER_015,Polyester_Twill,Woven,5000,4.57,22828.19,Shipped,28,31,63,45,Spring,2024,9,Q3
ORD_01564,2024-09-02,BUYER_045,Cotton_Denim,Woven,2080,8.24,17129.65,Shipped,43,26,76,90,Winter,2024,9,Q3
ORD_01565,2024-09-02,BUYER_019,Silk_Blend,Woven,1810,17.58,31811.1,Completed,30,27,58,45,Summer,2024,9,Q3
ORD_01566,2024-09-02,BUYER_019,Cotton_Twill,Woven,1832,7.25,13278.68,Completed,28,37,70,45,Summer,2024,9,Q3
ORD_01567,2024-09-02,BUYER_013,Cotton_Plain,Woven,4969,6.86,34108.35,Completed,20,31,47,30,Summer,2024,9,Q3
ORD_01568,2024-09-03,BUYER_033,Silk_Blend,Woven,2672,17.36,46376.76,Completed,30,32,63,30,Autumn,2024,9,Q3
ORD_01569,2024-09-04,BUYER_036,Cotton_Denim,Woven,2000,8.07,16131.83,Completed,43,35,84,90,Summer,2024,9,Q3
ORD_01570,2024-09-04,BUYER_018,Fleece,Knit,2353,7.45,17536.9,Completed,39,23,71,30,Summer,2024,9,Q3
ORD_01571,2024-09-04,BUYER_004,Linen,Woven,2762,12.19,33659.98,Shipped,39,35,69,30,Winter,2024,9,Q3
ORD_01572,2024-09-04,BUYER_011,Silk_Blend,Woven,1104,16.32,18012.07,Completed,30,31,63,45,Summer,2024,9,Q3
ORD_01573,2024-09-04,BUYER_044,Cotton_Denim,Woven,4108,8.77,36028.49,Completed,43,29,69,30,Spring,2024,9,Q3
ORD_01574,2024-09-05,BUYER_015,Cotton_Plain,Woven,2449,7.66,18768.19,Completed,20,36,61,45,Spring,2024,9,Q3
ORD_01575,2024-09-05,BUYER_032,Cotton_Twill,Woven,8178,7.3,59738.98,Completed,28,36,63,45,Spring,2024,9,Q3
ORD_01576,2024-09-05,BUYER_017,Linen,Woven,3772,10.98,41418.63,Completed,39,46,87,45,Summer,2024,9,Q3
ORD_01577,2024-09-05,BUYER_036,Cotton_Twill,Woven,2692,7.52,20252.67,Completed,28,38,74,90,Winter,2024,9,Q3
ORD_01578,2024-09-06,BUYER_040,Viscose_Rayon,Woven,5096,8.44,42987.84,Completed,17,37,61,90,Summer,2024,9,Q3
ORD_01579,2024-09-06,BUYER_003,Viscose_Rayon,Woven,2808,7.75,21748.19,Completed,17,17,32,90,Autumn,2024,9,Q3
ORD_01580,2024-09-06,BUYER_036,Cotton_Denim,Woven,2059,8.43,17354.19,Completed,43,26,77,90,Spring,2024,9,Q3
ORD_01581,2024-09-06,BUYER_014,Terry_Cloth,Knit,1373,4.9,6733.97,Completed,16,15,39,30,Spring,2024,9,Q3
ORD_01582,2024-09-06,BUYER_031,Viscose_Rayon,Woven,2977,8.32,24764.6,Completed,17,32,57,30,Winter,2024,9,Q3
ORD_01583,2024-09-06,BUYER_016,Linen,Woven,2000,12.19,24376.03,Completed,39,15,53,30,Winter,2024,9,Q3
ORD_01584,2024-09-06,BUYER_029,Fleece,Knit,2932,7.71,22610.24,Completed,39,31,66,45,Winter,2024,9,Q3
ORD_01585,2024-09-07,BUYER_017,Terry_Cloth,Knit,1807,4.99,9017.97,Completed,16,47,63,45,Autumn,2024,9,Q3
ORD_01586,2024-09-07,BUYER_013,Linen,Woven,4604,11.55,53184.96,Shipped,39,36,84,30,Spring,2024,9,Q3
ORD_01587,2024-09-09,BUYER_026,Cotton_Denim,Woven,2800,8.45,23666.76,Completed,43,38,90,45,Autumn,2024,9,Q3
ORD_01588,2024-09-09,BUYER_039,Linen,Woven,3306,11.89,39323.51,Completed,39,27,66,60,Summer,2024,9,Q3
ORD_01589,2024-09-09,BUYER_031,Cotton_Denim,Woven,2000,8.43,16858.64,Completed,43,33,76,30,Spring,2024,9,Q3
ORD_01590,2024-09-09,BUYER_004,Polyester_Twill,Woven,5000,4.75,23759.55,Completed,28,27,53,30,Summer,2024,9,Q3
ORD_01591,2024-09-09,BUYER_043,Cotton_Plain,Woven,583,7.54,4393.59,Shipped,20,31,55,90,Autumn,2024,9,Q3
ORD_01592,2024-09-10,BUYER_019,Polyester_Plain,Woven,5000,3.54,17698.99,Completed,32,36,76,45,Winter,2024,9,Q3
ORD_01593,2024-09-10,BUYER_012,Silk_Blend,Woven,3681,17.22,63388.76,Completed,30,29,67,45,Autumn,2024,9,Q3
ORD_01594,2024-09-10,BUYER_028,Cotton_Denim,Woven,2072,9.39,19453.8,Completed,43,27,79,45,Autumn,2024,9,Q3
ORD_01595,2024-09-10,BUYER_037,Terry_Cloth,Knit,3850,4.43,17071.15,Completed,16,21,45,45,Winter,2024,9,Q3
ORD_01596,2024-09-11,BUYER_037,Terry_Cloth,Knit,2560,5.09,13018.25,Shipped,16,21,38,45,Winter,2024,9,Q3
ORD_01597,2024-09-11,BUYER_018,Linen,Woven,2514,12.11,30435.3,Completed,39,18,57,30,Autumn,2024,9,Q3
ORD_01598,2024-09-12,BUYER_025,Polyester_Twill,Woven,5589,4.46,24936.48,Completed,28,26,56,30,Winter,2024,9,Q3
ORD_01599,2024-09-12,BUYER_029,Cotton_Twill,Woven,3753,6.74,25279.06,Completed,28,29,60,45,Spring,2024,9,Q3
ORD_01600,2024-09-13,BUYER_014,Silk_Blend,Woven,2736,17.2,47068.06,Completed,30,24,53,30,Autumn,2024,9,Q3
ORD_01601,2024-09-13,BUYER_018,Polyester_Satin,Woven,2993,5.93,17755.5,Completed,41,25,63,30,Winter,2024,9,Q3
ORD_01602,2024-09-14,BUYER_002,Cotton_Twill,Woven,5769,6.59,38024.92,Completed,28,37,64,60,Winter,2024,9,Q3
ORD_01603,2024-09-14,BUYER_003,Cotton_Denim,Woven,2000,8.17,16348.43,Completed,43,20,64,90,Spring,2024,9,Q3
ORD_01604,2024-09-15,BUYER_037,Cotton_Plain,Woven,5734,7.21,41337.54,Completed,20,21,48,45,Winter,2024,9,Q3
ORD_01605,2024-09-15,BUYER_031,Fleece,Knit,2434,7.18,17478.69,Completed,39,34,78,30,Summer,2024,9,Q3
ORD_01606,2024-09-16,BUYER_029,Polyester_Twill,Woven,5000,4.53,22671.96,Completed,28,29,57,45,Winter,2024,9,Q3
